Advertiser,Insertion_Order,Line_Item,Creative,Date,Environment,Exchange,Device,Inventory_Type,Impressions,Clicks,CTR,Conversions,Post_Click_Conv,Post_View_Conv,Revenue_Adv_Currency,Media_Cost_Adv_Currency,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Percent,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Video_Completions,Video_Completion_Rate,Video_Quartile_1,Video_Quartile_2,Video_Quartile_3
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,1799656,20531,1.14,1516,1303,213,285473.38,47877.88,5.96,26.6,2.33,31.58,1619690,1799656,90.0,1619690,1799656,1079793,60.0,1619690,1439724,1079793
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Hulu,Desktop,Open_Auction,2074375,30447,1.47,1673,1438,235,253165.15,54347.9,4.66,26.2,1.79,32.49,1866937,2074375,90.0,1866937,2074375,1244625,60.0,1866937,1659500,1244625
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,AppNexus,Desktop,Private_Marketplace,2836679,46371,1.63,3098,2664,434,512988.12,92709.53,5.53,32.68,2.0,29.93,2553011,2836679,90.0,2553011,2836679,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,2336059,33611,1.44,2420,2081,339,404096.09,78194.48,5.17,33.47,2.33,32.31,2102453,2336059,90.0,2102453,2336059,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Hulu,Mobile,Programmatic_Guaranteed,2766565,49531,1.79,3124,2686,438,520266.72,113195.49,4.6,40.92,2.29,36.23,2489908,2766565,90.0,2489908,2766565,1659939,60.0,2489908,2213252,1659939
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Google_Ad_Manager,Connected_TV,Open_Auction,3233515,34014,1.05,2572,2211,361,420401.56,74019.31,5.68,22.89,2.18,28.78,2910163,3233515,90.0,2910163,3233515,1940109,60.0,2910163,2586812,1940109
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,AppNexus,Mobile,Open_Auction,2108546,22602,1.07,1178,1013,165,227125.81,44832.57,5.07,21.26,1.98,38.06,1897691,2108546,90.0,1897691,2108546,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,YouTube,Desktop,Private_Marketplace,1889633,21765,1.15,1071,921,150,211110.63,38745.54,5.45,20.5,1.78,36.18,1700669,1889633,90.0,1700669,1889633,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Google_Ad_Manager,Connected_TV,Open_Auction,2298644,33255,1.45,1879,1615,264,297494.01,54894.09,5.42,23.88,1.65,29.21,2068779,2298644,90.0,2068779,2298644,1379186,60.0,2068779,1838915,1379186
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,2744982,32041,1.17,2635,2266,369,466626.6,61911.27,7.54,22.55,1.93,23.5,2470483,2744982,90.0,2470483,2744982,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Hulu,Mobile,Open_Auction,2721379,33736,1.24,1786,1535,251,283027.34,54626.08,5.18,20.07,1.62,30.59,2449241,2721379,90.0,2449241,2721379,1632827,60.0,2449241,2177103,1632827
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Hulu,Mobile,Programmatic_Guaranteed,3861711,48074,1.24,3072,2641,431,539440.71,96472.32,5.59,24.98,2.01,31.4,3475539,3861711,90.0,3475539,3861711,2317026,60.0,3475539,3089368,2317026
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,Hulu,Desktop,Programmatic_Guaranteed,2014782,24678,1.22,1752,1506,246,296252.89,53275.96,5.56,26.44,2.16,30.41,1813303,2014782,90.0,1813303,2014782,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-01,Display,YouTube,Desktop,Programmatic_Guaranteed,1957061,30728,1.57,2376,2043,333,460438.31,58939.02,7.81,30.12,1.92,24.81,1761354,1957061,90.0,1761354,1957061,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-01,Video,Hulu,Mobile,Private_Marketplace,3148590,59761,1.9,3700,3182,518,674569.35,133586.1,5.05,42.43,2.24,36.1,2833731,3148590,90.0,2833731,3148590,1889154,60.0,2833731,2518872,1889154
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,AppNexus,Connected_TV,Open_Auction,3168570,34345,1.08,2082,1790,292,344492.96,76270.68,4.52,24.07,2.22,36.63,2851713,3168570,90.0,2851713,3168570,1901142,60.0,2851713,2534856,1901142
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2915864,56654,1.94,3197,2749,448,503269.03,106831.65,4.71,36.64,1.89,33.42,2624277,2915864,90.0,2624277,2915864,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,AppNexus,Desktop,Private_Marketplace,2711095,43912,1.62,2504,2153,351,501030.19,85034.27,5.89,31.37,1.94,33.96,2439985,2711095,90.0,2439985,2711095,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,YouTube,Connected_TV,Private_Marketplace,2854740,52420,1.84,3441,2959,482,572593.46,92523.12,6.19,32.41,1.77,26.89,2569266,2854740,90.0,2569266,2854740,1712844,60.0,2569266,2283792,1712844
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,AppNexus,Desktop,Private_Marketplace,1225078,20349,1.66,1432,1231,201,235796.52,41487.29,5.68,33.87,2.04,28.97,1102570,1225078,90.0,1102570,1225078,735046,60.0,1102570,980062,735046
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,YouTube,Connected_TV,Private_Marketplace,2095438,25106,1.2,1918,1649,269,325608.01,40754.26,7.99,19.45,1.62,21.25,1885894,2095438,90.0,1885894,2095438,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,AppNexus,Mobile,Open_Auction,1924460,35021,1.82,2910,2502,408,567819.46,69027.13,8.23,35.87,1.97,23.72,1732014,1924460,90.0,1732014,1924460,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,YouTube,Mobile,Programmatic_Guaranteed,2965925,44947,1.52,3562,3063,499,642558.5,100891.19,6.37,34.02,2.24,28.32,2669332,2965925,90.0,2669332,2965925,1779555,60.0,2669332,2372740,1779555
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,Google_Ad_Manager,Desktop,Open_Auction,3892359,49017,1.26,4304,3701,603,759168.85,84941.04,8.94,21.82,1.73,19.74,3503123,3892359,90.0,3503123,3892359,2335415,60.0,3503123,3113887,2335415
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,YouTube,Mobile,Private_Marketplace,3373990,59767,1.77,3626,3118,508,554711.57,139197.24,3.99,41.26,2.33,38.39,3036591,3373990,90.0,3036591,3373990,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,Hulu,Mobile,Private_Marketplace,1986095,35896,1.81,2993,2573,420,578893.0,75955.85,7.62,38.24,2.12,25.38,1787485,1986095,90.0,1787485,1986095,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,AppNexus,Connected_TV,Open_Auction,2413816,27423,1.14,2460,2115,345,484723.21,56132.29,8.64,23.25,2.05,22.82,2172434,2413816,90.0,2172434,2413816,1448289,60.0,2172434,1931052,1448289
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,AppNexus,Connected_TV,Private_Marketplace,3382086,55392,1.64,4176,3591,585,653870.89,101963.25,6.41,30.15,1.84,24.42,3043877,3382086,90.0,3043877,3382086,2029251,60.0,3043877,2705668,2029251
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,YouTube,Mobile,Open_Auction,1838918,32844,1.79,2360,2029,331,369005.3,52539.82,7.02,28.57,1.6,22.26,1655026,1838918,90.0,1655026,1838918,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,Google_Ad_Manager,Connected_TV,Private_Marketplace,1985726,32606,1.64,2371,2039,332,420328.39,62729.71,6.7,31.59,1.92,26.46,1787153,1985726,90.0,1787153,1985726,1191435,60.0,1787153,1588580,1191435
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,AppNexus,Connected_TV,Open_Auction,2913164,51686,1.77,3245,2790,455,549284.06,106605.21,5.15,36.59,2.06,32.85,2621847,2913164,90.0,2621847,2913164,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,1832611,23480,1.28,2102,1807,295,324251.91,40118.37,8.08,21.89,1.71,19.09,1649349,1832611,90.0,1649349,1832611,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,YouTube,Connected_TV,Open_Auction,2677813,49275,1.84,3047,2620,427,502843.48,92910.8,5.41,34.7,1.89,30.49,2410031,2677813,90.0,2410031,2677813,1606687,60.0,2410031,2142250,1606687
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-02,Video,AppNexus,Desktop,Private_Marketplace,4055649,79080,1.95,5478,4711,767,878140.61,171774.73,5.11,42.35,2.17,31.36,3650084,4055649,90.0,3650084,4055649,2433389,60.0,3650084,3244519,2433389
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-02,Display,Hulu,Desktop,Private_Marketplace,2371077,39393,1.66,2403,2066,337,473793.48,68357.29,6.93,28.83,1.74,28.45,2133969,2371077,90.0,2133969,2371077,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,AppNexus,Mobile,Open_Auction,1641672,18113,1.1,1458,1253,205,251336.85,31693.21,7.93,19.31,1.75,21.74,1477504,1641672,90.0,1477504,1641672,985003,60.0,1477504,1313337,985003
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Desktop,Open_Auction,2502102,27814,1.11,1900,1634,266,333091.04,50702.94,6.57,20.26,1.82,26.69,2251891,2502102,90.0,2251891,2502102,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,AppNexus,Mobile,Open_Auction,4209831,59638,1.42,4431,3810,621,865200.05,97575.19,8.87,23.18,1.64,22.02,3788847,4209831,90.0,3788847,4209831,2525898,60.0,3788847,3367864,2525898
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Connected_TV,Open_Auction,3714567,56467,1.52,3201,2752,449,526124.87,106849.17,4.92,28.76,1.89,33.38,3343110,3714567,90.0,3343110,3714567,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,Hulu,Mobile,Private_Marketplace,2578507,38464,1.49,2566,2206,360,413904.06,65075.91,6.36,25.24,1.69,25.36,2320656,2578507,90.0,2320656,2578507,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,AppNexus,Desktop,Private_Marketplace,1800697,27576,1.53,1765,1517,248,281144.84,49407.11,5.69,27.44,1.79,27.99,1620627,1800697,90.0,1620627,1800697,1080418,60.0,1620627,1440557,1080418
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,Hulu,Mobile,Open_Auction,1854892,35788,1.93,2885,2481,404,491629.74,81730.46,6.02,44.06,2.28,28.33,1669402,1854892,90.0,1669402,1854892,1112935,60.0,1669402,1483913,1112935
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,Google_Ad_Manager,Desktop,Private_Marketplace,3255151,41686,1.28,2935,2524,411,555280.58,71613.8,7.75,22.0,1.72,24.4,2929635,3255151,90.0,2929635,3255151,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,AppNexus,Connected_TV,Programmatic_Guaranteed,3274146,50181,1.53,4270,3672,598,851775.17,107216.2,7.94,32.75,2.14,25.11,2946731,3274146,90.0,2946731,3274146,0,0.0,0,0,0
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,Google_Ad_Manager,Mobile,Private_Marketplace,1743416,25546,1.47,1911,1643,268,326360.21,48884.41,6.68,28.04,1.91,25.58,1569074,1743416,90.0,1569074,1743416,1046049,60.0,1569074,1394732,1046049
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,AppNexus,Desktop,Programmatic_Guaranteed,1658991,29840,1.8,2130,1831,299,339658.25,60687.83,5.6,36.58,2.03,28.49,1493091,1658991,90.0,1493091,1658991,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,AppNexus,Connected_TV,Programmatic_Guaranteed,2511249,34047,1.36,2333,2006,327,455846.14,54279.88,8.4,21.61,1.59,23.27,2260124,2511249,90.0,2260124,2511249,1506749,60.0,2260124,2008999,1506749
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,YouTube,Desktop,Private_Marketplace,2012515,33116,1.65,2062,1773,289,386187.19,61613.92,6.27,30.62,1.86,29.88,1811263,2012515,90.0,1811263,2012515,1207509,60.0,1811263,1610012,1207509
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Desktop,Open_Auction,1503078,24019,1.6,2091,1798,293,375481.0,45159.31,8.31,30.04,1.88,21.6,1352770,1503078,90.0,1352770,1503078,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,3959427,53710,1.36,4345,3736,609,858120.11,115422.52,7.43,29.15,2.15,26.56,3563484,3959427,90.0,3563484,3959427,2375656,60.0,3563484,3167541,2375656
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Desktop,Open_Auction,3614866,62318,1.72,4719,4058,661,868102.78,108939.77,7.97,30.14,1.75,23.09,3253379,3614866,90.0,3253379,3614866,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,Google_Ad_Manager,Connected_TV,Open_Auction,2287428,33076,1.45,2606,2241,365,442532.55,69010.35,6.41,30.17,2.09,26.48,2058685,2287428,90.0,2058685,2287428,1372456,60.0,2058685,1829942,1372456
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Connected_TV,Open_Auction,1753421,26051,1.49,1571,1351,220,260639.37,45829.93,5.69,26.14,1.76,29.17,1578078,1753421,90.0,1578078,1753421,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-03,Video,Hulu,Desktop,Open_Auction,3705353,55489,1.5,3588,3085,503,666851.28,125541.86,5.31,33.88,2.26,34.99,3334817,3705353,90.0,3334817,3705353,2223211,60.0,3334817,2964282,2223211
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-03,Display,YouTube,Mobile,Programmatic_Guaranteed,2214438,31647,1.43,2639,2269,370,484568.12,53637.9,9.03,24.22,1.69,20.33,1992994,2214438,90.0,1992994,2214438,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Desktop,Open_Auction,1895695,20023,1.06,1764,1517,247,291578.02,39263.32,7.43,20.71,1.96,22.26,1706125,1895695,90.0,1706125,1895695,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,YouTube,Connected_TV,Open_Auction,2614513,50625,1.94,2553,2195,358,494327.33,80473.97,6.14,30.78,1.59,31.52,2353061,2614513,90.0,2353061,2614513,1568707,60.0,2353061,2091610,1568707
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,YouTube,Desktop,Programmatic_Guaranteed,2547874,46994,1.84,3673,3158,515,577471.49,90560.11,6.38,35.54,1.93,24.66,2293086,2547874,90.0,2293086,2547874,0,0.0,0,0,0
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,AppNexus,Desktop,Private_Marketplace,1842536,32399,1.76,1905,1638,267,308106.3,68544.81,4.49,37.2,2.12,35.98,1658282,1842536,90.0,1658282,1842536,1105521,60.0,1658282,1474028,1105521
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Desktop,Open_Auction,2581467,29090,1.13,1981,1703,278,353260.23,59282.74,5.96,22.96,2.04,29.93,2323320,2581467,90.0,2323320,2581467,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,AppNexus,Desktop,Open_Auction,2727220,37709,1.38,2283,1963,320,433401.3,81388.89,5.33,29.84,2.16,35.65,2454498,2727220,90.0,2454498,2727220,1636332,60.0,2454498,2181776,1636332
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,2839542,39591,1.39,2999,2579,420,551158.96,78985.28,6.98,27.82,2.0,26.34,2555587,2839542,90.0,2555587,2839542,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Google_Ad_Manager,Mobile,Programmatic_Guaranteed,1334465,23480,1.76,1462,1257,205,227636.61,44297.47,5.14,33.19,1.89,30.3,1201018,1334465,90.0,1201018,1334465,800679,60.0,1201018,1067572,800679
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,YouTube,Desktop,Programmatic_Guaranteed,4021438,65543,1.63,3859,3318,541,716815.55,145789.92,4.92,36.25,2.22,37.78,3619294,4021438,90.0,3619294,4021438,2412862,60.0,3619294,3217150,2412862
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,AppNexus,Desktop,Programmatic_Guaranteed,3342132,64866,1.94,4097,3523,574,767190.29,106227.72,7.22,31.78,1.64,25.93,3007918,3342132,90.0,3007918,3342132,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Hulu,Desktop,Programmatic_Guaranteed,1819275,20067,1.1,1673,1438,235,330507.52,43449.76,7.61,23.88,2.17,25.97,1637347,1819275,90.0,1637347,1819275,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Google_Ad_Manager,Desktop,Programmatic_Guaranteed,2282422,36307,1.59,2113,1817,296,343715.94,67950.9,5.06,29.77,1.87,32.16,2054179,2282422,90.0,2054179,2282422,1369453,60.0,2054179,1825937,1369453
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,YouTube,Desktop,Programmatic_Guaranteed,1944360,22391,1.15,1382,1188,194,241257.37,36168.55,6.67,18.6,1.62,26.17,1749924,1944360,90.0,1749924,1944360,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,AppNexus,Desktop,Private_Marketplace,1523306,24087,1.58,1642,1412,230,253121.46,42157.2,6.0,27.67,1.75,25.67,1370975,1523306,90.0,1370975,1523306,913983,60.0,1370975,1218644,913983
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Desktop,Open_Auction,2514259,40726,1.62,2051,1763,288,374268.0,94961.02,3.94,37.77,2.33,46.3,2262833,2514259,90.0,2262833,2514259,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Hulu,Mobile,Programmatic_Guaranteed,2693900,48663,1.81,4187,3600,587,817480.52,97689.74,8.37,36.26,2.01,23.33,2424510,2693900,90.0,2424510,2693900,1616340,60.0,2424510,2155120,1616340
Premium_Brand_2024,Q3_Promo_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Hulu,Desktop,Private_Marketplace,1129664,21470,1.9,1103,948,155,184101.14,44251.05,4.16,39.17,2.06,40.12,1016697,1129664,90.0,1016697,1129664,0,0.0,0,0,0
Premium_Brand_2024,Q3_Promo_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,Hulu,Desktop,Open_Auction,2314740,43664,1.89,2387,2052,335,396464.26,97192.59,4.08,41.99,2.23,40.72,2083266,2314740,90.0,2083266,2314740,1388844,60.0,2083266,1851792,1388844
Premium_Brand_2024,Flash_Sale_2024_IO,Display_LI,Display_Creative,2024-07-04,Display,Google_Ad_Manager,Connected_TV,Private_Marketplace,2018503,25812,1.28,1897,1631,266,338566.01,56364.42,6.01,27.92,2.18,29.71,1816652,2018503,90.0,1816652,2018503,0,0.0,0,0,0
Premium_Brand_2024,Flash_Sale_2024_IO,Video_LI,Video_Creative,2024-07-04,Video,YouTube,Mobile,Open_Auction,2147344,27058,1.26,1524,1310,214,275576.52,59913.82,4.6,27.9,2.21,39.31,1932609,2147344,90.0,1932609,2147344,1288406,60.0,1932609,1717875,1288406
Premium_Brand_2024,Holiday_Campaign_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Desktop,Open_Auction,2514958,32056,1.27,2154,1852,302,328536.24,65511.21,5.01,26.05,2.04,30.41,2263462,2514958,90.0,2263462,2514958,0,0.0,0,0,0
Premium_Brand_2024,Holiday_Campaign_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,YouTube,Connected_TV,Programmatic_Guaranteed,2993792,37888,1.27,2885,2481,404,474493.97,77022.13,6.16,25.73,2.03,26.7,2694412,2993792,90.0,2694412,2993792,1796275,60.0,2694412,2395033,1796275
Premium_Brand_2024,Black_Friday_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,YouTube,Mobile,Private_Marketplace,1450626,17618,1.21,981,843,138,154642.68,35294.98,4.38,24.33,2.0,35.98,1305563,1450626,90.0,1305563,1450626,870375,60.0,1305563,1160500,870375
Premium_Brand_2024,Black_Friday_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,AppNexus,Desktop,Open_Auction,1945348,31185,1.6,2680,2304,376,424807.95,54608.72,7.78,28.07,1.75,20.38,1750813,1945348,90.0,1750813,1945348,0,0.0,0,0,0
Premium_Brand_2024,Cyber_Monday_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,YouTube,Mobile,Private_Marketplace,1544163,21222,1.37,1618,1391,227,258597.66,44227.77,5.85,28.64,2.08,27.33,1389746,1544163,90.0,1389746,1544163,926497,60.0,1389746,1235330,926497
Premium_Brand_2024,Cyber_Monday_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Desktop,Private_Marketplace,2128465,30943,1.45,1699,1461,238,260208.27,67891.36,3.83,31.9,2.19,39.96,1915618,2128465,90.0,1915618,2128465,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Desktop,Open_Auction,3647283,39696,1.09,3290,2829,461,545069.39,81344.18,6.7,22.3,2.05,24.72,3282554,3647283,90.0,3282554,3647283,0,0.0,0,0,0
Premium_Brand_2024,Summer_Sale_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,AppNexus,Mobile,Programmatic_Guaranteed,1695114,28075,1.66,1594,1370,224,277517.91,63293.69,4.38,37.34,2.25,39.71,1525602,1695114,90.0,1525602,1695114,1017068,60.0,1525602,1356091,1017068
Premium_Brand_2024,Back_To_School_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Hulu,Desktop,Programmatic_Guaranteed,3463674,52163,1.51,3546,3049,497,595068.61,100481.59,5.92,29.01,1.93,28.34,3117306,3463674,90.0,3117306,3463674,2078204,60.0,3117306,2770939,2078204
Premium_Brand_2024,Back_To_School_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Connected_TV,Programmatic_Guaranteed,2285876,41409,1.81,3514,3022,492,663168.46,68510.93,9.68,29.97,1.65,19.5,2057288,2285876,90.0,2057288,2285876,0,0.0,0,0,0
Premium_Brand_2024,Spring_Launch_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Desktop,Open_Auction,2657863,28198,1.06,1707,1468,239,326487.52,50430.36,6.47,18.97,1.79,29.54,2392076,2657863,90.0,2392076,2657863,1594717,60.0,2392076,2126290,1594717
Premium_Brand_2024,Spring_Launch_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Hulu,Connected_TV,Programmatic_Guaranteed,2332325,26267,1.13,1646,1415,231,296298.76,46125.22,6.42,19.78,1.76,28.02,2099092,2332325,90.0,2099092,2332325,0,0.0,0,0,0
Premium_Brand_2024,Valentine_Day_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,YouTube,Connected_TV,Open_Auction,2155468,35802,1.66,3123,2685,438,572089.91,67609.83,8.46,31.37,1.89,21.65,1939921,2155468,90.0,1939921,2155468,1293280,60.0,1939921,1724374,1293280
Premium_Brand_2024,Valentine_Day_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Desktop,Private_Marketplace,3193555,49101,1.54,3041,2615,426,572824.71,92028.14,6.22,28.82,1.87,30.26,2874199,3193555,90.0,2874199,3193555,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Display_LI,Display_Creative,2024-07-05,Display,Google_Ad_Manager,Desktop,Open_Auction,2099647,36188,1.72,2902,2495,407,548072.5,82434.74,6.65,39.26,2.28,28.41,1889682,2099647,90.0,1889682,2099647,0,0.0,0,0,0
Premium_Brand_2024,New_Year_2024_IO,Video_LI,Video_Creative,2024-07-05,Video,Google_Ad_Manager,Mobile,Private_Marketplace,2705487,42377,1.57,3222,2770,452,626488.24,98095.18,6.39,36.26,2.31,30.45,2434938,2705487,90.0,2434938,2705487,1623292,60.0,2434938,2164389,1623292
